,Tarifa,Anio,Verano,Mes,Consumo,Precio,kwh,Minimo
759, 1B,2021,ABRIL,FEBRERO,Consumobasico,0.857,75,25
760, 1B,2021,ABRIL,FEBRERO,Consumointermedio,1.037,100,25
761, 1B,2021,ABRIL,FEBRERO,Consumoexcedente,3.034,,25
762, 1B,2021,ABRIL,MARZO,Consumobasico,0.859,75,25
763, 1B,2021,ABRIL,MARZO,Consumointermedio,1.040,100,25
764, 1B,2021,ABRIL,MARZO,Consumoexcedente,3.042,,25
765, 1B,2021,ABRIL,ABRIL,Consumobasico,0.765,125,25
766, 1B,2021,ABRIL,ABRIL,Consumointermedio,0.890,100,25
767, 1B,2021,ABRIL,ABRIL,Consumoexcedente,3.05,,25
768, 1B,2021,ABRIL,MAYO,Consumobasico,0.767,125,25
769, 1B,2021,ABRIL,MAYO,Consumointermedio,0.892,100,25
770, 1B,2021,ABRIL,MAYO,Consumoexcedente,3.058,,25
771, 1B,2021,ABRIL,JUNIO,Consumobasico,0.769,125,25
772, 1B,2021,ABRIL,JUNIO,Consumointermedio,0.894,100,25
773, 1B,2021,ABRIL,JUNIO,Consumoexcedente,3.066,,25
774, 1B,2021,ABRIL,JULIO,Consumobasico,0.771,125,25
775, 1B,2021,ABRIL,JULIO,Consumointermedio,0.896,100,25
776, 1B,2021,ABRIL,JULIO,Consumoexcedente,3.074,,25
777, 1B,2021,ABRIL,AGOSTO,Consumobasico,0.773,125,25
778, 1B,2021,ABRIL,AGOSTO,Consumointermedio,0.898,100,25
779, 1B,2021,ABRIL,AGOSTO,Consumoexcedente,3.082,,25
780, 1B,2021,ABRIL,SEPTIEMBRE,Consumobasico,0.775,125,25
781, 1B,2021,ABRIL,SEPTIEMBRE,Consumointermedio,0.900,100,25
782, 1B,2021,ABRIL,SEPTIEMBRE,Consumoexcedente,3.09,,25
783, 1B,2021,ABRIL,OCTUBRE,Consumobasico,0.873,75,25
784, 1B,2021,ABRIL,OCTUBRE,Consumointermedio,1.061,100,25
785, 1B,2021,ABRIL,OCTUBRE,Consumoexcedente,3.098,,25
786, 1B,2021,ABRIL,NOVIEMBRE,Consumobasico,0.875,75,25
787, 1B,2021,ABRIL,NOVIEMBRE,Consumointermedio,1.064,100,25
788, 1B,2021,ABRIL,NOVIEMBRE,Consumoexcedente,3.106,,25
789, 1B,2021,ABRIL,DICIEMBRE,Consumobasico,0.877,75,25
790, 1B,2021,ABRIL,DICIEMBRE,Consumointermedio,1.067,100,25
791, 1B,2021,ABRIL,DICIEMBRE,Consumoexcedente,3.115,,25
792, 1B,2021,MAYO,ENERO,Consumobasico,0.855,75,25
793, 1B,2021,MAYO,ENERO,Consumointermedio,1.034,100,25
794, 1B,2021,MAYO,ENERO,Consumoexcedente,3.026,,25
795, 1B,2021,MAYO,FEBRERO,Consumobasico,0.857,75,25
796, 1B,2021,MAYO,FEBRERO,Consumointermedio,1.037,100,25
797, 1B,2021,MAYO,FEBRERO,Consumoexcedente,3.034,,25
798, 1B,2021,MAYO,MARZO,Consumobasico,0.859,75,25
799, 1B,2021,MAYO,MARZO,Consumointermedio,1.040,100,25
800, 1B,2021,MAYO,MARZO,Consumoexcedente,3.042,,25
801, 1B,2021,MAYO,ABRIL,Consumobasico,0.861,75,25
802, 1B,2021,MAYO,ABRIL,Consumointermedio,1.043,100,25
803, 1B,2021,MAYO,ABRIL,Consumoexcedente,3.05,,25
804, 1B,2021,MAYO,MAYO,Consumobasico,0.767,125,25
805, 1B,2021,MAYO,MAYO,Consumointermedio,0.892,100,25
806, 1B,2021,MAYO,MAYO,Consumoexcedente,3.058,,25
807, 1B,2021,MAYO,JUNIO,Consumobasico,0.769,125,25
808, 1B,2021,MAYO,JUNIO,Consumointermedio,0.894,100,25
809, 1B,2021,MAYO,JUNIO,Consumoexcedente,3.066,,25
810, 1B,2021,MAYO,JULIO,Consumobasico,0.771,125,25
811, 1B,2021,MAYO,JULIO,Consumointermedio,0.896,100,25
812, 1B,2021,MAYO,JULIO,Consumoexcedente,3.074,,25
813, 1B,2021,MAYO,AGOSTO,Consumobasico,0.773,125,25
814, 1B,2021,MAYO,AGOSTO,Consumointermedio,0.898,100,25
815, 1B,2021,MAYO,AGOSTO,Consumoexcedente,3.082,,25
816, 1B,2021,MAYO,SEPTIEMBRE,Consumobasico,0.775,125,25
817, 1B,2021,MAYO,SEPTIEMBRE,Consumointermedio,0.900,100,25
818, 1B,2021,MAYO,SEPTIEMBRE,Consumoexcedente,3.09,,25
819, 1B,2021,MAYO,OCTUBRE,Consumobasico,0.777,125,25
820, 1B,2021,MAYO,OCTUBRE,Consumointermedio,0.902,100,25
821, 1B,2021,MAYO,OCTUBRE,Consumoexcedente,3.098,,25
822, 1B,2021,MAYO,NOVIEMBRE,Consumobasico,0.875,75,25
823, 1B,2021,MAYO,NOVIEMBRE,Consumointermedio,1.064,100,25
824, 1B,2021,MAYO,NOVIEMBRE,Consumoexcedente,3.106,,25
825, 1B,2021,MAYO,DICIEMBRE,Consumobasico,0.877,75,25
826, 1B,2021,MAYO,DICIEMBRE,Consumointermedio,1.067,100,25
827, 1B,2021,MAYO,DICIEMBRE,Consumoexcedente,3.115,,25
828, 1B,2020,FEBRERO,ENERO,Consumobasico,0.831,75,25
829, 1B,2020,FEBRERO,ENERO,Consumointermedio,1.006,100,25
830, 1B,2020,FEBRERO,ENERO,Consumoexcedente,2.941,,25
831, 1B,2020,FEBRERO,FEBRERO,Consumobasico,0.737,125,25
832, 1B,2020,FEBRERO,FEBRERO,Consumointermedio,0.862,100,25
833, 1B,2020,FEBRERO,FEBRERO,Consumoexcedente,2.948,,25
834, 1B,2020,FEBRERO,MARZO,Consumobasico,0.739,125,25
835, 1B,2020,FEBRERO,MARZO,Consumointermedio,0.864,100,25
836, 1B,2020,FEBRERO,MARZO,Consumoexcedente,2.955,,25
837, 1B,2020,FEBRERO,ABRIL,Consumobasico,0.741,125,25
838, 1B,2020,FEBRERO,ABRIL,Consumointermedio,0.866,100,25
839, 1B,2020,FEBRERO,ABRIL,Consumoexcedente,2.962,,25
840, 1B,2020,FEBRERO,MAYO,Consumobasico,0.743,125,25
841, 1B,2020,FEBRERO,MAYO,Consumointermedio,0.868,100,25
842, 1B,2020,FEBRERO,MAYO,Consumoexcedente,2.969,,25
843, 1B,2020,FEBRERO,JUNIO,Consumobasico,0.745,125,25
844, 1B,2020,FEBRERO,JUNIO,Consumointermedio,0.870,100,25
845, 1B,2020,FEBRERO,JUNIO,Consumoexcedente,2.976,,25
846, 1B,2020,FEBRERO,JULIO,Consumobasico,0.747,125,25
847, 1B,2020,FEBRERO,JULIO,Consumointermedio,0.872,100,25
848, 1B,2020,FEBRERO,JULIO,Consumoexcedente,2.983,,25
849, 1B,2020,FEBRERO,AGOSTO,Consumobasico,0.845,75,25
850, 1B,2020,FEBRERO,AGOSTO,Consumointermedio,1.020,100,25
851, 1B,2020,FEBRERO,AGOSTO,Consumoexcedente,2.99,,25
852, 1B,2020,FEBRERO,SEPTIEMBRE,Consumobasico,0.847,75,25
853, 1B,2020,FEBRERO,SEPTIEMBRE,Consumointermedio,1.022,100,25
854, 1B,2020,FEBRERO,SEPTIEMBRE,Consumoexcedente,2.997,,25
855, 1B,2020,FEBRERO,OCTUBRE,Consumobasico,0.849,75,25
856, 1B,2020,FEBRERO,OCTUBRE,Consumointermedio,1.025,100,25
857, 1B,2020,FEBRERO,OCTUBRE,Consumoexcedente,3.004,,25
858, 1B,2020,FEBRERO,NOVIEMBRE,Consumobasico,0.851,75,25
859, 1B,2020,FEBRERO,NOVIEMBRE,Consumointermedio,1.028,100,25
860, 1B,2020,FEBRERO,NOVIEMBRE,Consumoexcedente,3.011,,25
861, 1B,2020,FEBRERO,DICIEMBRE,Consumobasico,0.853,75,25
862, 1B,2020,FEBRERO,DICIEMBRE,Consumointermedio,1.031,100,25
863, 1B,2020,FEBRERO,DICIEMBRE,Consumoexcedente,3.018,,25
864, 1B,2020,MARZO,ENERO,Consumobasico,0.831,75,25
865, 1B,2020,MARZO,ENERO,Consumointermedio,1.006,100,25
866, 1B,2020,MARZO,ENERO,Consumoexcedente,2.941,,25
867, 1B,2020,MARZO,FEBRERO,Consumobasico,0.833,75,25
868, 1B,2020,MARZO,FEBRERO,Consumointermedio,1.008,100,25
869, 1B,2020,MARZO,FEBRERO,Consumoexcedente,2.948,,25
870, 1B,2020,MARZO,MARZO,Consumobasico,0.739,125,25
871, 1B,2020,MARZO,MARZO,Consumointermedio,0.864,100,25
872, 1B,2020,MARZO,MARZO,Consumoexcedente,2.955,,25
873, 1B,2020,MARZO,ABRIL,Consumobasico,0.741,125,25
874, 1B,2020,MARZO,ABRIL,Consumointermedio,0.866,100,25
875, 1B,2020,MARZO,ABRIL,Consumoexcedente,2.962,,25
876, 1B,2020,MARZO,MAYO,Consumobasico,0.743,125,25
877, 1B,2020,MARZO,MAYO,Consumointermedio,0.868,100,25
878, 1B,2020,MARZO,MAYO,Consumoexcedente,2.969,,25
879, 1B,2020,MARZO,JUNIO,Consumobasico,0.745,125,25
880, 1B,2020,MARZO,JUNIO,Consumointermedio,0.870,100,25
881, 1B,2020,MARZO,JUNIO,Consumoexcedente,2.976,,25
882, 1B,2020,MARZO,JULIO,Consumobasico,0.747,125,25
883, 1B,2020,MARZO,JULIO,Consumointermedio,0.872,100,25
884, 1B,2020,MARZO,JULIO,Consumoexcedente,2.983,,25
885, 1B,2020,MARZO,AGOSTO,Consumobasico,0.749,125,25
886, 1B,2020,MARZO,AGOSTO,Consumointermedio,0.874,100,25
887, 1B,2020,MARZO,AGOSTO,Consumoexcedente,2.99,,25
888, 1B,2020,MARZO,SEPTIEMBRE,Consumobasico,0.847,75,25
889, 1B,2020,MARZO,SEPTIEMBRE,Consumointermedio,1.022,100,25
890, 1B,2020,MARZO,SEPTIEMBRE,Consumoexcedente,2.997,,25
891, 1B,2020,MARZO,OCTUBRE,Consumobasico,0.849,75,25
892, 1B,2020,MARZO,OCTUBRE,Consumointermedio,1.025,100,25
893, 1B,2020,MARZO,OCTUBRE,Consumoexcedente,3.004,,25
894, 1B,2020,MARZO,NOVIEMBRE,Consumobasico,0.851,75,25
895, 1B,2020,MARZO,NOVIEMBRE,Consumointermedio,1.028,100,25
896, 1B,2020,MARZO,NOVIEMBRE,Consumoexcedente,3.011,,25
897, 1B,2020,MARZO,DICIEMBRE,Consumobasico,0.853,75,25
898, 1B,2020,MARZO,DICIEMBRE,Consumointermedio,1.031,100,25
899, 1B,2020,MARZO,DICIEMBRE,Consumoexcedente,3.018,,25
900, 1B,2020,ABRIL,ENERO,Consumobasico,0.831,75,25
901, 1B,2020,ABRIL,ENERO,Consumointermedio,1.006,100,25
902, 1B,2020,ABRIL,ENERO,Consumoexcedente,2.941,,25
903, 1B,2020,ABRIL,FEBRERO,Consumobasico,0.833,75,25
904, 1B,2020,ABRIL,FEBRERO,Consumointermedio,1.008,100,25
905, 1B,2020,ABRIL,FEBRERO,Consumoexcedente,2.948,,25
906, 1B,2020,ABRIL,MARZO,Consumobasico,0.835,75,25
907, 1B,2020,ABRIL,MARZO,Consumointermedio,1.010,100,25
908, 1B,2020,ABRIL,MARZO,Consumoexcedente,2.955,,25
909, 1B,2020,ABRIL,ABRIL,Consumobasico,0.741,125,25
910, 1B,2020,ABRIL,ABRIL,Consumointermedio,0.866,100,25
911, 1B,2020,ABRIL,ABRIL,Consumoexcedente,2.962,,25
912, 1B,2020,ABRIL,MAYO,Consumobasico,0.743,125,25
913, 1B,2020,ABRIL,MAYO,Consumointermedio,0.868,100,25
914, 1B,2020,ABRIL,MAYO,Consumoexcedente,2.969,,25
915, 1B,2020,ABRIL,JUNIO,Consumobasico,0.745,125,25
916, 1B,2020,ABRIL,JUNIO,Consumointermedio,0.870,100,25
917, 1B,2020,ABRIL,JUNIO,Consumoexcedente,2.976,,25
918, 1B,2020,ABRIL,JULIO,Consumobasico,0.747,125,25
919, 1B,2020,ABRIL,JULIO,Consumointermedio,0.872,100,25
920, 1B,2020,ABRIL,JULIO,Consumoexcedente,2.983,,25
921, 1B,2020,ABRIL,AGOSTO,Consumobasico,0.749,125,25
922, 1B,2020,ABRIL,AGOSTO,Consumointermedio,0.874,100,25
923, 1B,2020,ABRIL,AGOSTO,Consumoexcedente,2.99,,25
924, 1B,2020,ABRIL,SEPTIEMBRE,Consumobasico,0.751,125,25
925, 1B,2020,ABRIL,SEPTIEMBRE,Consumointermedio,0.876,100,25
926, 1B,2020,ABRIL,SEPTIEMBRE,Consumoexcedente,2.997,,25
927, 1B,2020,ABRIL,OCTUBRE,Consumobasico,0.849,75,25
928, 1B,2020,ABRIL,OCTUBRE,Consumointermedio,1.025,100,25
929, 1B,2020,ABRIL,OCTUBRE,Consumoexcedente,3.004,,25
930, 1B,2020,ABRIL,NOVIEMBRE,Consumobasico,0.851,75,25
931, 1B,2020,ABRIL,NOVIEMBRE,Consumointermedio,1.028,100,25
932, 1B,2020,ABRIL,NOVIEMBRE,Consumoexcedente,3.011,,25
933, 1B,2020,ABRIL,DICIEMBRE,Consumobasico,0.853,75,25
934, 1B,2020,ABRIL,DICIEMBRE,Consumointermedio,1.031,100,25
935, 1B,2020,ABRIL,DICIEMBRE,Consumoexcedente,3.018,,25
936, 1B,2020,MAYO,ENERO,Consumobasico,0.831,75,25
937, 1B,2020,MAYO,ENERO,Consumointermedio,1.006,100,25
938, 1B,2020,MAYO,ENERO,Consumoexcedente,2.941,,25
939, 1B,2020,MAYO,FEBRERO,Consumobasico,0.833,75,25
940, 1B,2020,MAYO,FEBRERO,Consumointermedio,1.008,100,25
941, 1B,2020,MAYO,FEBRERO,Consumoexcedente,2.948,,25
942, 1B,2020,MAYO,MARZO,Consumobasico,0.835,75,25
943, 1B,2020,MAYO,MARZO,Consumointermedio,1.010,100,25
944, 1B,2020,MAYO,MARZO,Consumoexcedente,2.955,,25
945, 1B,2020,MAYO,ABRIL,Consumobasico,0.837,75,25
946, 1B,2020,MAYO,ABRIL,Consumointermedio,1.012,100,25
947, 1B,2020,MAYO,ABRIL,Consumoexcedente,2.962,,25
948, 1B,2020,MAYO,MAYO,Consumobasico,0.743,125,25
949, 1B,2020,MAYO,MAYO,Consumointermedio,0.868,100,25
950, 1B,2020,MAYO,MAYO,Consumoexcedente,2.969,,25
951, 1B,2020,MAYO,JUNIO,Consumobasico,0.745,125,25
952, 1B,2020,MAYO,JUNIO,Consumointermedio,0.870,100,25
953, 1B,2020,MAYO,JUNIO,Consumoexcedente,2.976,,25
954, 1B,2020,MAYO,JULIO,Consumobasico,0.747,125,25
955, 1B,2020,MAYO,JULIO,Consumointermedio,0.872,100,25
956, 1B,2020,MAYO,JULIO,Consumoexcedente,2.983,,25
957, 1B,2020,MAYO,AGOSTO,Consumobasico,0.749,125,25
958, 1B,2020,MAYO,AGOSTO,Consumointermedio,0.874,100,25
959, 1B,2020,MAYO,AGOSTO,Consumoexcedente,2.99,,25
960, 1B,2020,MAYO,SEPTIEMBRE,Consumobasico,0.751,125,25
961, 1B,2020,MAYO,SEPTIEMBRE,Consumointermedio,0.876,100,25
962, 1B,2020,MAYO,SEPTIEMBRE,Consumoexcedente,2.997,,25
963, 1B,2020,MAYO,OCTUBRE,Consumobasico,0.753,125,25
964, 1B,2020,MAYO,OCTUBRE,Consumointermedio,0.878,100,25
965, 1B,2020,MAYO,OCTUBRE,Consumoexcedente,3.004,,25
966, 1B,2020,MAYO,NOVIEMBRE,Consumobasico,0.851,75,25
967, 1B,2020,MAYO,NOVIEMBRE,Consumointermedio,1.028,100,25
968, 1B,2020,MAYO,NOVIEMBRE,Consumoexcedente,3.011,,25
969, 1B,2020,MAYO,DICIEMBRE,Consumobasico,0.853,75,25
970, 1B,2020,MAYO,DICIEMBRE,Consumointermedio,1.031,100,25
971, 1B,2020,MAYO,DICIEMBRE,Consumoexcedente,3.018,,25
972, 1C,2022,FEBRERO,ENERO,Consumobasico,0.882,75,25
973, 1C,2022,FEBRERO,ENERO,Consumointermedio,1.073,100,25
974, 1C,2022,FEBRERO,ENERO,Consumoexcedente,3.134,,25
975, 1C,2022,FEBRERO,FEBRERO,Consumobasico,0.791,150,25
976, 1C,2022,FEBRERO,FEBRERO,Consumointermediobajo,0.916,150,25
977, 1C,2022,FEBRERO,FEBRERO,Consumointermedioalto,1.184,150,25
978, 1C,2022,FEBRERO,FEBRERO,Consumoexcedente,3.153,,25
979, 1C,2022,FEBRERO,MARZO,Consumobasico,0.796,150,25
980, 1C,2022,FEBRERO,MARZO,Consumointermediobajo,0.921,150,25
981, 1C,2022,FEBRERO,MARZO,Consumointermedioalto,1.191,150,25
982, 1C,2022,FEBRERO,MARZO,Consumoexcedente,3.172,,25
983, 1C,2022,FEBRERO,ABRIL,Consumobasico,0.801,150,25
984, 1C,2022,FEBRERO,ABRIL,Consumointermediobajo,0.926,150,25
985, 1C,2022,FEBRERO,ABRIL,Consumointermedioalto,1.198,150,25
986, 1C,2022,FEBRERO,ABRIL,Consumoexcedente,3.191,,25
987, 1C,2022,FEBRERO,MAYO,Consumobasico,0.806,150,25
988, 1C,2022,FEBRERO,MAYO,Consumointermediobajo,0.932,150,25
989, 1C,2022,FEBRERO,MAYO,Consumointermedioalto,1.205,150,25
990, 1C,2022,FEBRERO,MAYO,Consumoexcedente,3.21,,25
991, 1C,2022,FEBRERO,JUNIO,Consumobasico,0.811,150,25
992, 1C,2022,FEBRERO,JUNIO,Consumointermediobajo,0.938,150,25
993, 1C,2022,FEBRERO,JUNIO,Consumointermedioalto,1.212,150,25
994, 1C,2022,FEBRERO,JUNIO,Consumoexcedente,3.229,,25
995, 1C,2022,FEBRERO,JULIO,Consumobasico,0.816,150,25
996, 1C,2022,FEBRERO,JULIO,Consumointermediobajo,0.944,150,25
997, 1C,2022,FEBRERO,JULIO,Consumointermedioalto,1.219,150,25
998, 1C,2022,FEBRERO,JULIO,Consumoexcedente,3.248,,25
999, 1C,2022,FEBRERO,AGOSTO,Consumobasico,0.917,75,25
1000, 1C,2022,FEBRERO,AGOSTO,Consumointermedio,1.118,100,25
1001, 1C,2022,FEBRERO,AGOSTO,Consumoexcedente,3.267,,25
1002, 1C,2022,FEBRERO,SEPTIEMBRE,Consumobasico,0.922,75,25
1003, 1C,2022,FEBRERO,SEPTIEMBRE,Consumointermedio,1.125,100,25
1004, 1C,2022,FEBRERO,SEPTIEMBRE,Consumoexcedente,3.286,,25
1005, 1C,2022,FEBRERO,OCTUBRE,Consumobasico,0.927,75,25
1006, 1C,2022,FEBRERO,OCTUBRE,Consumointermedio,1.132,100,25
1007, 1C,2022,FEBRERO,OCTUBRE,Consumoexcedente,3.306,,25
1008, 1C,2022,FEBRERO,NOVIEMBRE,Consumobasico,0.933,75,25
1009, 1C,2022,FEBRERO,NOVIEMBRE,Consumointermedio,1.139,100,25
1010, 1C,2022,FEBRERO,NOVIEMBRE,Consumoexcedente,3.326,,25
1011, 1C,2022,FEBRERO,DICIEMBRE,Consumobasico,0.939,75,25
1012, 1C,2022,FEBRERO,DICIEMBRE,Consumointermedio,1.146,100,25
1013, 1C,2022,FEBRERO,DICIEMBRE,Consumoexcedente,3.346,,25
1014, 1C,2022,MARZO,ENERO,Consumobasico,0.882,75,25
1015, 1C,2022,MARZO,ENERO,Consumointermedio,1.073,100,25
1016, 1C,2022,MARZO,ENERO,Consumoexcedente,3.134,,25
1017, 1C,2022,MARZO,FEBRERO,Consumobasico,0.887,75,25
1018, 1C,2022,MARZO,FEBRERO,Consumointermedio,1.079,100,25
1019, 1C,2022,MARZO,FEBRERO,Consumoexcedente,3.153,,25
1020, 1C,2022,MARZO,MARZO,Consumobasico,0.796,150,25
1021, 1C,2022,MARZO,MARZO,Consumointermediobajo,0.921,150,25
1022, 1C,2022,MARZO,MARZO,Consumointermedioalto,1.191,150,25
1023, 1C,2022,MARZO,MARZO,Consumoexcedente,3.172,,25
1024, 1C,2022,MARZO,ABRIL,Consumobasico,0.801,150,25
1025, 1C,2022,MARZO,ABRIL,Consumointermediobajo,0.926,150,25
1026, 1C,2022,MARZO,ABRIL,Consumointermedioalto,1.198,150,25
1027, 1C,2022,MARZO,ABRIL,Consumoexcedente,3.191,,25
1028, 1C,2022,MARZO,MAYO,Consumobasico,0.806,150,25
1029, 1C,2022,MARZO,MAYO,Consumointermediobajo,0.932,150,25
1030, 1C,2022,MARZO,MAYO,Consumointermedioalto,1.205,150,25
1031, 1C,2022,MARZO,MAYO,Consumoexcedente,3.21,,25
1032, 1C,2022,MARZO,JUNIO,Consumobasico,0.811,150,25
1033, 1C,2022,MARZO,JUNIO,Consumointermediobajo,0.938,150,25
1034, 1C,2022,MARZO,JUNIO,Consumointermedioalto,1.212,150,25
1035, 1C,2022,MARZO,JUNIO,Consumoexcedente,3.229,,25
1036, 1C,2022,MARZO,JULIO,Consumobasico,0.816,150,25
1037, 1C,2022,MARZO,JULIO,Consumointermediobajo,0.944,150,25
1038, 1C,2022,MARZO,JULIO,Consumointermedioalto,1.219,150,25
1039, 1C,2022,MARZO,JULIO,Consumoexcedente,3.248,,25
1040, 1C,2022,MARZO,AGOSTO,Consumobasico,0.821,150,25
1041, 1C,2022,MARZO,AGOSTO,Consumointermediobajo,0.950,150,25
1042, 1C,2022,MARZO,AGOSTO,Consumointermedioalto,1.226,150,25
1043, 1C,2022,MARZO,AGOSTO,Consumoexcedente,3.267,,25
1044, 1C,2022,MARZO,SEPTIEMBRE,Consumobasico,0.922,75,25
1045, 1C,2022,MARZO,SEPTIEMBRE,Consumointermedio,1.125,100,25
1046, 1C,2022,MARZO,SEPTIEMBRE,Consumoexcedente,3.286,,25
1047, 1C,2022,MARZO,OCTUBRE,Consumobasico,0.927,75,25
1048, 1C,2022,MARZO,OCTUBRE,Consumointermedio,1.132,100,25
1049, 1C,2022,MARZO,OCTUBRE,Consumoexcedente,3.306,,25
1050, 1C,2022,MARZO,NOVIEMBRE,Consumobasico,0.933,75,25
1051, 1C,2022,MARZO,NOVIEMBRE,Consumointermedio,1.139,100,25
1052, 1C,2022,MARZO,NOVIEMBRE,Consumoexcedente,3.326,,25
1053, 1C,2022,MARZO,DICIEMBRE,Consumobasico,0.939,75,25
1054, 1C,2022,MARZO,DICIEMBRE,Consumointermedio,1.146,100,25
1055, 1C,2022,MARZO,DICIEMBRE,Consumoexcedente,3.346,,25
1056, 1C,2022,ABRIL,ENERO,Consumobasico,0.882,75,25
1057, 1C,2022,ABRIL,ENERO,Consumointermedio,1.073,100,25
1058, 1C,2022,ABRIL,ENERO,Consumoexcedente,3.134,,25
1059, 1C,2022,ABRIL,FEBRERO,Consumobasico,0.887,75,25
1060, 1C,2022,ABRIL,FEBRERO,Consumointermedio,1.079,100,25
1061, 1C,2022,ABRIL,FEBRERO,Consumoexcedente,3.153,,25
1062, 1C,2022,ABRIL,MARZO,Consumobasico,0.892,75,25
1063, 1C,2022,ABRIL,MARZO,Consumointermedio,1.085,100,25
1064, 1C,2022,ABRIL,MARZO,Consumoexcedente,3.172,,25
1065, 1C,2022,ABRIL,ABRIL,Consumobasico,0.801,150,25
1066, 1C,2022,ABRIL,ABRIL,Consumointermediobajo,0.926,150,25
1067, 1C,2022,ABRIL,ABRIL,Consumointermedioalto,1.198,150,25
1068, 1C,2022,ABRIL,ABRIL,Consumoexcedente,3.191,,25
1069, 1C,2022,ABRIL,MAYO,Consumobasico,0.806,150,25
1070, 1C,2022,ABRIL,MAYO,Consumointermediobajo,0.932,150,25
1071, 1C,2022,ABRIL,MAYO,Consumointermedioalto,1.205,150,25
1072, 1C,2022,ABRIL,MAYO,Consumoexcedente,3.21,,25
1073, 1C,2022,ABRIL,JUNIO,Consumobasico,0.811,150,25
1074, 1C,2022,ABRIL,JUNIO,Consumointermediobajo,0.938,150,25
1075, 1C,2022,ABRIL,JUNIO,Consumointermedioalto,1.212,150,25
1076, 1C,2022,ABRIL,JUNIO,Consumoexcedente,3.229,,25
1077, 1C,2022,ABRIL,JULIO,Consumobasico,0.816,150,25
1078, 1C,2022,ABRIL,JULIO,Consumointermediobajo,0.944,150,25
1079, 1C,2022,ABRIL,JULIO,Consumointermedioalto,1.219,150,25
1080, 1C,2022,ABRIL,JULIO,Consumoexcedente,3.248,,25
1081, 1C,2022,ABRIL,AGOSTO,Consumobasico,0.821,150,25
1082, 1C,2022,ABRIL,AGOSTO,Consumointermediobajo,0.950,150,25
1083, 1C,2022,ABRIL,AGOSTO,Consumointermedioalto,1.226,150,25
1084, 1C,2022,ABRIL,AGOSTO,Consumoexcedente,3.267,,25
1085, 1C,2022,ABRIL,SEPTIEMBRE,Consumobasico,0.826,150,25
1086, 1C,2022,ABRIL,SEPTIEMBRE,Consumointermediobajo,0.956,150,25
1087, 1C,2022,ABRIL,SEPTIEMBRE,Consumointermedioalto,1.233,150,25
1088, 1C,2022,ABRIL,SEPTIEMBRE,Consumoexcedente,3.286,,25
1089, 1C,2022,ABRIL,OCTUBRE,Consumobasico,0.927,75,25
1090, 1C,2022,ABRIL,OCTUBRE,Consumointermedio,1.132,100,25
1091, 1C,2022,ABRIL,OCTUBRE,Consumoexcedente,3.306,,25
1092, 1C,2022,ABRIL,NOVIEMBRE,Consumobasico,0.933,75,25
1093, 1C,2022,ABRIL,NOVIEMBRE,Consumointermedio,1.139,100,25
1094, 1C,2022,ABRIL,NOVIEMBRE,Consumoexcedente,3.326,,25
1095, 1C,2022,ABRIL,DICIEMBRE,Consumobasico,0.939,75,25
1096, 1C,2022,ABRIL,DICIEMBRE,Consumointermedio,1.146,100,25
1097, 1C,2022,ABRIL,DICIEMBRE,Consumoexcedente,3.346,,25
1098, 1C,2022,MAYO,ENERO,Consumobasico,0.882,75,25
1099, 1C,2022,MAYO,ENERO,Consumointermedio,1.073,100,25
1100, 1C,2022,MAYO,ENERO,Consumoexcedente,3.134,,25
1101, 1C,2022,MAYO,FEBRERO,Consumobasico,0.887,75,25
1102, 1C,2022,MAYO,FEBRERO,Consumointermedio,1.079,100,25
1103, 1C,2022,MAYO,FEBRERO,Consumoexcedente,3.153,,25
1104, 1C,2022,MAYO,MARZO,Consumobasico,0.892,75,25
1105, 1C,2022,MAYO,MARZO,Consumointermedio,1.085,100,25
1106, 1C,2022,MAYO,MARZO,Consumoexcedente,3.172,,25
1107, 1C,2022,MAYO,ABRIL,Consumobasico,0.897,75,25
1108, 1C,2022,MAYO,ABRIL,Consumointermedio,1.091,100,25
1109, 1C,2022,MAYO,ABRIL,Consumoexcedente,3.191,,25
1110, 1C,2022,MAYO,MAYO,Consumobasico,0.806,150,25
1111, 1C,2022,MAYO,MAYO,Consumointermediobajo,0.932,150,25
1112, 1C,2022,MAYO,MAYO,Consumointermedioalto,1.205,150,25
1113, 1C,2022,MAYO,MAYO,Consumoexcedente,3.21,,25
1114, 1C,2022,MAYO,JUNIO,Consumobasico,0.811,150,25
1115, 1C,2022,MAYO,JUNIO,Consumointermediobajo,0.938,150,25
1116, 1C,2022,MAYO,JUNIO,Consumointermedioalto,1.212,150,25
1117, 1C,2022,MAYO,JUNIO,Consumoexcedente,3.229,,25
1118, 1C,2022,MAYO,JULIO,Consumobasico,0.816,150,25
1119, 1C,2022,MAYO,JULIO,Consumointermediobajo,0.944,150,25
1120, 1C,2022,MAYO,JULIO,Consumointermedioalto,1.219,150,25
1121, 1C,2022,MAYO,JULIO,Consumoexcedente,3.248,,25
1122, 1C,2022,MAYO,AGOSTO,Consumobasico,0.821,150,25
1123, 1C,2022,MAYO,AGOSTO,Consumointermediobajo,0.950,150,25
1124, 1C,2022,MAYO,AGOSTO,Consumointermedioalto,1.226,150,25
1125, 1C,2022,MAYO,AGOSTO,Consumoexcedente,3.267,,25
1126, 1C,2022,MAYO,SEPTIEMBRE,Consumobasico,0.826,150,25
